id_reporte,id_sensor,num_reporte,id_cruce,direccion,latitud,longitud,nombre_comuna,limite_velocidad,velocidad,exceso_velocidad
2857,S-589,7,589,CR 52  CL 5PASO SEGURO NOEL,6.21132068,-75.58391247,GUAYABAL,50,74,True
2858,S-589,8,589,CR 52  CL 5PASO SEGURO NOEL,6.21132068,-75.58391247,GUAYABAL,50,80,True
2859,S-589,9,589,CR 52  CL 5PASO SEGURO NOEL,6.21132068,-75.58391247,GUAYABAL,50,53,True
2860,S-589,10,589,CR 52  CL 5PASO SEGURO NOEL,6.21132068,-75.58391247,GUAYABAL,50,64,True
2861,S-590,1,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,53,True
2862,S-590,2,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,46,False
2863,S-590,3,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,34,False
2864,S-590,4,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,49,False
2865,S-590,5,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,50,False
2866,S-590,6,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,69,True
2867,S-590,7,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,60,True
2868,S-590,8,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,75,True
2869,S-590,9,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,65,True
2870,S-590,10,590,CR 48  CL 7 DPASO SEGURO POLITECNICO,6.20981041,-75.57655462,EL POBLADO,50,40,False
2871,S-9,1,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,44,False
2872,S-9,2,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,48,False
2873,S-9,3,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,36,False
2874,S-9,4,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,80,True
2875,S-9,5,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,57,True
2876,S-9,6,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,80,True
2877,S-9,7,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,72,True
2878,S-9,8,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,34,False
2879,S-9,9,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,34,False
2880,S-9,10,9,AV 80  CL 35ORIENTAL,6.24319012,-75.60235217,LAURELES,50,59,True
2881,S-449,1,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,61,True
2882,S-449,2,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,37,False
2883,S-449,3,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,39,False
2884,S-449,4,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,67,True
2885,S-449,5,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,76,True
2886,S-449,6,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,61,True
2887,S-449,7,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,77,True
2888,S-449,8,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,57,True
2889,S-449,9,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,46,False
2890,S-449,10,449,CR 68 A  CL 47 D,6.25295079,-75.58650432,LAURELES,50,60,True
2891,S-450,1,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,37,False
2892,S-450,2,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,69,True
2893,S-450,3,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,54,True
2894,S-450,4,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,38,False
2895,S-450,5,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,31,False
2896,S-450,6,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,44,False
2897,S-450,7,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,79,True
2898,S-450,8,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,32,False
2899,S-450,9,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,78,True
2900,S-450,10,450,CR 68 A  CL 48,6.25371183,-75.58598981,LAURELES,50,65,True
2901,S-476,1,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,33,False
2902,S-476,2,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,43,False
2903,S-476,3,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,70,True
2904,S-476,4,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,70,True
2905,S-476,5,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,54,True
2906,S-476,6,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,79,True
2907,S-476,7,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,39,False
2908,S-476,8,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,50,False
2909,S-476,9,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,65,True
2910,S-476,10,476,CR 70  CL 9,6.21635479,-75.5932313,BELEN,50,41,False
2911,S-456,1,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,56,True
2912,S-456,2,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,69,True
2913,S-456,3,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,31,False
2914,S-456,4,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,42,False
2915,S-456,5,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,61,True
2916,S-456,6,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,60,True
2917,S-456,7,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,45,False
2918,S-456,8,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,61,True
2919,S-456,9,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,61,True
2920,S-456,10,456,CR 70  CL 14,6.22041813,-75.5924491,BELEN,50,63,True
2921,S-457,1,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,40,False
2922,S-457,2,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,39,False
2923,S-457,3,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,44,False
2924,S-457,4,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,46,False
2925,S-457,5,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,69,True
2926,S-457,6,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,47,False
2927,S-457,7,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,38,False
2928,S-457,8,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,54,True
2929,S-457,9,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,69,True
2930,S-457,10,457,CR 70  CL 16,6.2213483,-75.59225355,BELEN,50,43,False
2931,S-458,1,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,54,True
2932,S-458,2,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,79,True
2933,S-458,3,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,51,True
2934,S-458,4,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,59,True
2935,S-458,5,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,49,False
2936,S-458,6,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,50,False
2937,S-458,7,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,73,True
2938,S-458,8,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,61,True
2939,S-458,9,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,80,True
2940,S-458,10,458,CR 70  CL 19,6.22276419,-75.59200262,BELEN,50,75,True
2941,S-459,1,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,78,True
2942,S-459,2,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,50,False
2943,S-459,3,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,64,True
2944,S-459,4,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,61,True
2945,S-459,5,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,59,True
2946,S-459,6,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,68,True
2947,S-459,7,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,78,True
2948,S-459,8,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,41,False
2949,S-459,9,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,70,True
2950,S-459,10,459,CR 70  CL 24,6.22441237,-75.59169299,BELEN,50,76,True
2951,S-461,1,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,47,False
2952,S-461,2,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,50,False
2953,S-461,3,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,42,False
2954,S-461,4,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,50,False
2955,S-461,5,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,37,False
2956,S-461,6,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,75,True
2957,S-461,7,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,69,True
2958,S-461,8,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,75,True
2959,S-461,9,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,36,False
2960,S-461,10,461,CR 70  CL 27,6.22925871,-75.59138381,BELEN,50,52,True
2961,S-462,1,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,73,True
2962,S-462,2,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,61,True
2963,S-462,3,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,40,False
2964,S-462,4,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,51,True
2965,S-462,5,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,51,True
2966,S-462,6,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,72,True
2967,S-462,7,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,54,True
2968,S-462,8,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,51,True
2969,S-462,9,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,57,True
2970,S-462,10,462,CR 70  CL 29,6.23049613,-75.59143406,BELEN,50,58,True
2971,S-463,1,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,42,False
2972,S-463,2,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,47,False
2973,S-463,3,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,31,False
2974,S-463,4,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,58,True
2975,S-463,5,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,50,False
2976,S-463,6,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,44,False
2977,S-463,7,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,56,True
2978,S-463,8,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,79,True
2979,S-463,9,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,60,True
2980,S-463,10,463,CR 70  CL 30,6.23152455,-75.59147269,BELEN,50,44,False
2981,S-464,1,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,80,True
2982,S-464,2,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,52,True
2983,S-464,3,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,53,True
2984,S-464,4,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,73,True
2985,S-464,5,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,42,False
2986,S-464,6,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,51,True
2987,S-464,7,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,72,True
2988,S-464,8,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,66,True
2989,S-464,9,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,62,True
2990,S-464,10,464,CR 70  CL 30 A,6.23224256,-75.59152162,BELEN,50,32,False
2991,S-465,1,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,48,False
2992,S-465,2,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,52,True
2993,S-465,3,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,58,True
2994,S-465,4,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,59,True
2995,S-465,5,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,68,True
2996,S-465,6,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,73,True
2997,S-465,7,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,76,True
2998,S-465,8,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,54,True
2999,S-465,9,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,66,True
3000,S-465,10,465,CR 70  CL 32 ARosales,6.23514996,-75.59162827,BELEN,50,76,True
3001,S-466,1,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,37,False
3002,S-466,2,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,71,True
3003,S-466,3,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,45,False
3004,S-466,4,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,37,False
3005,S-466,5,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,30,False
3006,S-466,6,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,73,True
3007,S-466,7,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,34,False
3008,S-466,8,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,32,False
3009,S-466,9,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,30,False
3010,S-466,10,466,CR 70  CL 43,6.24843595,-75.58889137,LAURELES,50,33,False
3011,S-467,1,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,69,True
3012,S-467,2,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,64,True
3013,S-467,3,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,61,True
3014,S-467,4,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,71,True
3015,S-467,5,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,63,True
3016,S-467,6,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,72,True
3017,S-467,7,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,54,True
3018,S-467,8,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,39,False
3019,S-467,9,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,50,False
3020,S-467,10,467,CR 70  CL 44,6.24921924,-75.58876099,LAURELES,50,75,True
3021,S-468,1,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,68,True
3022,S-468,2,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,56,True
3023,S-468,3,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,56,True
3024,S-468,4,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,31,False
3025,S-468,5,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,70,True
3026,S-468,6,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,77,True
3027,S-468,7,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,42,False
3028,S-468,8,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,38,False
3029,S-468,9,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,65,True
3030,S-468,10,468,CR 70  CL 44 A,6.24985566,-75.58871212,LAURELES,50,51,True
3031,S-469,1,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,71,True
3032,S-469,2,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,55,True
3033,S-469,3,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,41,False
3034,S-469,4,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,46,False
3035,S-469,5,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,43,False
3036,S-469,6,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,43,False
3037,S-469,7,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,63,True
3038,S-469,8,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,49,False
3039,S-469,9,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,40,False
3040,S-469,10,469,CR 70  CL 47 D,6.25331522,-75.58783201,,50,45,False
3041,S-470,1,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,80,True
3042,S-470,2,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,60,True
3043,S-470,3,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,35,False
3044,S-470,4,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,48,False
3045,S-470,5,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,66,True
3046,S-470,6,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,33,False
3047,S-470,7,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,76,True
3048,S-470,8,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,33,False
3049,S-470,9,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,49,False
3050,S-470,10,470,CR 70  CL 48,6.25408218,-75.58796245,LAURELES,50,39,False
3051,S-472,1,472,CR 70  CL 50,6.2584559,-75.58614702,,50,53,True
3052,S-472,2,472,CR 70  CL 50,6.2584559,-75.58614702,,50,64,True
3053,S-472,3,472,CR 70  CL 50,6.2584559,-75.58614702,,50,55,True
3054,S-472,4,472,CR 70  CL 50,6.2584559,-75.58614702,,50,66,True
3055,S-472,5,472,CR 70  CL 50,6.2584559,-75.58614702,,50,67,True
3056,S-472,6,472,CR 70  CL 50,6.2584559,-75.58614702,,50,50,False
3057,S-472,7,472,CR 70  CL 50,6.2584559,-75.58614702,,50,69,True
3058,S-472,8,472,CR 70  CL 50,6.2584559,-75.58614702,,50,68,True
3059,S-472,9,472,CR 70  CL 50,6.2584559,-75.58614702,,50,50,False
3060,S-472,10,472,CR 70  CL 50,6.2584559,-75.58614702,,50,39,False
3061,S-473,1,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,67,True
3062,S-473,2,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,75,True
3063,S-473,3,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,33,False
3064,S-473,4,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,74,True
3065,S-473,5,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,49,False
3066,S-473,6,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,46,False
3067,S-473,7,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,36,False
3068,S-473,8,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,33,False
3069,S-473,9,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,58,True
3070,S-473,10,473,CR 70  CL 51,6.25901652,-75.58588477,LAURELES,50,43,False
3071,S-474,1,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,32,False
3072,S-474,2,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,53,True
3073,S-474,3,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,66,True
3074,S-474,4,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,45,False
3075,S-474,5,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,33,False
3076,S-474,6,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,53,True
3077,S-474,7,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,63,True
3078,S-474,8,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,59,True
3079,S-474,9,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,47,False
3080,S-474,10,474,CR 70  CL 53,6.26040115,-75.58510033,LAURELES,50,48,False
3081,S-475,1,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,60,True
3082,S-475,2,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,48,False
3083,S-475,3,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,78,True
3084,S-475,4,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,75,True
3085,S-475,5,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,48,False
3086,S-475,6,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,51,True
3087,S-475,7,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,53,True
3088,S-475,8,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,74,True
3089,S-475,9,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,41,False
3090,S-475,10,475,CR 70  CL 55,6.26121812,-75.58466068,LAURELES,50,59,True
3091,S-477,1,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,67,True
3092,S-477,2,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,60,True
3093,S-477,3,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,65,True
3094,S-477,4,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,48,False
3095,S-477,5,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,77,True
3096,S-477,6,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,74,True
3097,S-477,7,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,65,True
3098,S-477,8,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,59,True
3099,S-477,9,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,78,True
3100,S-477,10,477,CR 70  CQLAR 1,6.24451569,-75.58940931,,50,62,True
3101,S-479,1,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,47,False
3102,S-479,2,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,78,True
3103,S-479,3,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,57,True
3104,S-479,4,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,76,True
3105,S-479,5,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,40,False
3106,S-479,6,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,74,True
3107,S-479,7,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,62,True
3108,S-479,8,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,46,False
3109,S-479,9,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,35,False
3110,S-479,10,479,CR 72  CL 33COOMEVA,6.23906627,-75.59347569,BELEN,50,33,False
3111,S-478,1,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,49,False
3112,S-478,2,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,77,True
3113,S-478,3,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,76,True
3114,S-478,4,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,56,True
3115,S-478,5,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,44,False
3116,S-478,6,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,35,False
3117,S-478,7,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,76,True
3118,S-478,8,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,43,False
3119,S-478,9,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,40,False
3120,S-478,10,478,CR 72 A  CL 78 B,6.27714963,-75.58138144,ROBLEDO,50,68,True
3121,S-480,1,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,38,False
3122,S-480,2,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,55,True
3123,S-480,3,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,45,False
3124,S-480,4,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,34,False
3125,S-480,5,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,39,False
3126,S-480,6,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,79,True
3127,S-480,7,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,32,False
3128,S-480,8,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,42,False
3129,S-480,9,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,72,True
3130,S-480,10,480,CR 73  CL 43,6.24882744,-75.59238778,LAURELES,50,78,True
3131,S-481,1,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,59,True
3132,S-481,2,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,74,True
3133,S-481,3,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,35,False
3134,S-481,4,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,46,False
3135,S-481,5,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,74,True
3136,S-481,6,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,80,True
3137,S-481,7,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,48,False
3138,S-481,8,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,71,True
3139,S-481,9,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,64,True
3140,S-481,10,481,CR 73  CL 44,6.24962705,-75.59227371,LAURELES,50,75,True
3141,S-482,1,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,55,True
3142,S-482,2,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,80,True
3143,S-482,3,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,34,False
3144,S-482,4,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,58,True
3145,S-482,5,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,66,True
3146,S-482,6,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,49,False
3147,S-482,7,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,78,True
3148,S-482,8,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,50,False
3149,S-482,9,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,39,False
3150,S-482,10,482,CR 73  CL 47 D,6.25393516,-75.59177681,,50,34,False
3151,S-483,1,483,CR 73  CQLAR 4,6.24558006,-75.59233873,LAURELES,50,65,True
